自動車メーカー,車種,型式,年式,グレード,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,アッパーマウント(F/R),バネレート(F/R),減衰力調整(F/R),オーバーホール(F/R),最大車高調整幅(F/R),推奨車高調整幅(F/R),参考車高(F/R),内径(F/R),自由長(F/R),車高調整機構(F/R),仕様,備考,注意事項,定価,SET価格
日産,ノート,E11,2005/1～2012/8,ライダー/15S/15G/15E/15RX/15M,FF/1500,72000,,241139,266-62K-CBF-qq-e-f1-504,266-62K-CBF-qq-e-d-504,4996338071125,266 62K CBF,CUSCO,STREET,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-15/-52～-20,-45～-15/-50～-20,-35/-35,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,ピノ,HC24S,2007/1～2010/2,S/E,FF/660,72000,,241486,631-62K-CBF-qq-e-f1-503,631-62K-CBF-qq-e-d-503,4996338076182,631 62K CBF,CUSCO,STREET,,4k(5・6)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～-15/-40～-10,-45～-15/-40～-10,-30/-35,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,プレサージュ,TU31/PU31/TNU31/PNU31,2003/7～2009/8,V/X/XV/XG/XL/ライダー/ハイウェイスター,FF・4WD/2500・3500<br>TU31/PU31:2WD車<br>TNU31/PNU31:4WD車,72000,,241632,286-62K-CBF-qq-e-f1-587,286-62K-CBF-qq-e-d-587,4996338071217,286 62K CBF,CUSCO,STREET,,6k(7)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,TU31:-40～0/-35～0<br>TNU31:-50～-10/-45～0,TU31:-35～-5/-35～0<br>TNU31:-45～-15/-45～-10,TU31:-30/-30<br>TNU31:-40/-40,73/専用形状,230/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,マーチ,K12/AK12/BK12/YK12,2002/3～2010/7,10b/12c/14e/14S/15E/15SR,FF/1000・1200・1400・1500,72000,,241128,205-62K-CBF-qq-e-f1-595,205-62K-CBF-qq-e-d-595,4996338071088,205 62K CBF,CUSCO,STREET,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～-20/-52～-20,-50～-30/-50～-20,-40/-40,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,ムラーノ,PNZ50,2004/9～2008/9,350XV FOUR,4WD/3500,72000,,241150,286-62K-CBF-qq-e-f1-589,286-62K-CBF-qq-e-d-589,4996338071217,286 62K CBF,CUSCO,STREET,,6k(7)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～-35/-65～-10,-70～-40/-65～-30,-65/-60,73/専用形状,230/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,モコ,MG21S,2002/4～2006/2,B/C/Q/T,FF・4WD/660・660T,72000,,241907,613-62K-CBF-qq-e-f1-431,613-62K-CBF-qq-e-d-431,4996338073143,613 62K CBF,CUSCO,STREET,,4k(5・6)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～-30/-50～-20,-55～-35/-50～-20,-40/-45,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,モコ,MG22S,2006/2～2009/5,S/E/G,FF・4WD/660,72000,,241254,631-62K-CBF-qq-e-f1-504,631-62K-CBF-qq-e-d-504,4996338076182,631 62K CBF,CUSCO,STREET,,4k(5・6)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-20/-45～-15,-50～-20/-45～-15,-35/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,モコ,MG33S,2011/2～2016/5,S/X/G,FF/660,72000,,241488,632-62K-CBF-qq-e-f1-507,632-62K-CBF-qq-e-d-507,4996338076229,632 62K CBF,CUSCO,STREET,,5k(4・6)/4.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～-30/-60・-50・-40,-65～-35/-60/-50/-40,-55/-50,65/専用形状,200/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
日産,ルークス,ML21S,2009/12～2013/3,ハイウェイスター,FF/660・660T,72000,,241260,637-62K-CB-qq-e-f1-614,637-62K-CB-qq-e-d-614,4996338037657,637 62K CB,CUSCO,STREET,,5k(6)/3.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-65～-20/-45～-10,-50～-20/-40～-10,-35/-30,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,CR-Z,ZF1/ZF2,2010/2～2017/1,α,FF/1500,72000,,241637,309-62K-CBF-qq-e-f1-622,309-62K-CBF-qq-e-d-622,4996338071255,309 62K CBF,CUSCO,STREET,,6k(7・8)/4k(3.5・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-45～0/-53～-19,-45～-25/-40～-20,-40/-40,65/65,200/200,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,N-BOX/N-BOXカスタム/N-BOX+/N-BOX+カスタム/N-BOXスラッシュ,JF1,2011/12～2017/8,G/Lパッッケージ,FF/600・600T,72000,,241425,395-62K-CBF-qq-e-f1-264,395-62K-CBF-qq-e-d-264,4996338071613,395 62K CBF,CUSCO,STREET,,3.5k(4)/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～-30/-45～-20,-50～-30/-45～-20,-35/-35,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,N-ONE,JG1,2012/11～,G/ツアラー/Lパッケージ/プレミアム,FF/600・600T,72000,,241183,396-62K-CBF-qq-e-f1-266,396-62K-CBF-qq-e-d-266,4996338071620,396 62K CBF,CUSCO,STREET,,3.5k(4)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-20/-45～-20,-45～-20/-45～-20,-40/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,N-WGN/N-WGNカスタム,JH1,2013/11～,G/Aパッケージ/ターボパッケージ,FF/600・600T,72000,,241426,396-62K-CBF-qq-e-f1-267,396-62K-CBF-qq-e-d-267,4996338071620,396 62K CBF,CUSCO,STREET,,3.5k(4)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～-25/-45～-20,-50～-25/-45～-20,-45/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,S660,JW5,2015/4～,α/β,MR/660T,86400,,241436,3A8-62K-CB-qq-e-f1-651,3A8-62K-CB-qq-e-d-651,4996338078421,3A8 62K CB,CUSCO,STREET,,3k(3.5・4)/3.5k(4・5)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-45～-5/-45～-10,-25～-5/-30～-10,-20/-20,65/65,200/200,全長固定式/全長固定式,青,オプションをご希望の場合、事前にお問合せください,,120000,96600
ホンダ,エリシオン/エリシオンプレステージ,RR1/RR2/RR3/RR4/RR5/RR6,2004/5～2012/5,2.4X/2.4M/2.4G/3.0VX/3.0VZ/3.0VG/2.4プレステージ/3.5プレスエージ,FF・4WD/2400・3000・3500<br>RR1/RR3/RR5:2WD車<br>RR2/RR4/RR6:4WD車<br>AFS付車可 ,72000,,241162,362-62K-CBF-qq-e-f1-196,362-62K-CBF-qq-e-d-196,4996338071347,362 62K CBF,CUSCO,STREET,,10k(9・11)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-135～-12/-70～0,-70～-40/-70～-40,-50/-50,65/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,オデッセイ/オデッセイアブソルート,RA7/RA9,1999/12～2003/10,L/MG//M/S/VZ/VG/アブソルート,4WD/2300・3000<br>4WD車 ,72000,,241161,359-62K-CBF-qq-e-f1-192,359-62K-CBF-qq-e-d-192,4996338071279,359 62K CBF,CUSCO,STREET,,8k(9・10)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-134～-15/RA7:-85～-20 RA9:-90～-25,-70～-40/RA7:-85～-25 RA9:-90～-30,-70/RA7:-75 RA9:-80,65/専用形状,250ヘルパースプリング/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,オデッセイ/オデッセイアブソルート,RA6/RA8,1999/12～2003/10,L/MG//M/S/VZ/VG/アブソルート,FF/2300・3000,72000,,241652,359-62K-CBF-qq-e-f1-191,359-62K-CBF-qq-e-d-191,4996338071279,359 62K CBF,CUSCO,STREET,,8k(9・10)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-119～0/-65～0,-55～-20/RA6:-65～-5 RA8:-70～-10,-55/RA6:-55 RA8:-60,65/専用形状,250ヘルパースプリング/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,オデッセイ/オデッセイアブソルート,RB1/RB2,2003/10～2008/10,S/M/L/アブソルート,FF・4WD/2400<br>RB1:2WD車<br>RB2:4WD車<br>AFS付車可,72000,,241180,394-62K-CBF-qq-e-f1-258,394-62K-CBF-qq-e-d-258,4996338071606,394 62K CBF,CUSCO,STREET,,10k(9・11)/14k(12)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,RB1アブソルート:-105～-40/-90～-45<br>RB2アブソルート:-120～-55/-105～-60,RB1アブソルート:-75～-40/-80～-45<br>RB2アブソルート:-90～-55/-95～-60,RB1アブソルート:-45/-55<br>RB2アブソルート:-55/-60,65/65,250/180,全長固定式/全長固定式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,オデッセイアブソルート,RB3/RB4,2008/10～2013/11,,FF・4WD/2400<br>RB3:2WD車<br>RB4:4WD車,72000,,241181,394-62K-CBF-qq-e-f1-259,394-62K-CBF-qq-e-d-259,4996338071606,394 62K CBF,CUSCO,STREET,,10k(9・11)/14k(12)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,RB3:-100～-30/-90～-40<br>RB4:-125～-50/-115～-70,RB3:-65～-30/-75～-40<br>RB4:-85～-50/-105～-70,RB3:-45/-50<br>RB4:-60/-70,65/65,250/180,全長固定式/全長固定式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,ステップワゴン,RF3/RF4/RF5,2001/4～2005/5,K/Y/D/I/G/B/S,FF・4WD/2000<br>RF3/RF5:2WD車<br>RF4:4WD車,72000,,241658,372-62K-CBF-qq-e-f1-203,372-62K-CBF-qq-e-d-203,4996338071385,372 62K CBF,CUSCO,STREET,,7k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,RF3:-65～-35 RF4:-70～-40/-80～-25,RF3:-65～-35 RF4:-70～-40/-70～-30,RF3:-50 RF4:-55/-65,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,ステップワゴン,RG2/RG4,2005/5～2009/10,G/B/24Z,4WD/2000・2400<br>4WD車,72000,,241885,390-62K-CBF-qq-e-f1-748,390-62K-CBF-qq-e-d-748,4996338071491,390 62K CBF,CUSCO,STREET,,7k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-45/-83～-45,-65～-45/-80～-50,-55/-50,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,ステップワゴン,RG1/RG3,2005/5～2009/10,G/B/24Z,FF/2000・2400<br>2WD車,72000,,241174,391-62K-CBF-qq-e-f1-751,391-62K-CBF-qq-e-d-751,4996338071521,391 62K CBF,CUSCO,STREET,,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～-35/-63～-35,-55～-35/-60～-35,-45/-40,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,ステップワゴンスパーダ,RF6/RF7,2003/6～2005/5,,FF・4WD/2000・2400<br>RF6:4WD車<br>RF7:2WD車,72000,,241404,372-62K-CBF-qq-e-f1-204,372-62K-CBF-qq-e-d-204,4996338071385,372 62K CBF,CUSCO,STREET,,7k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-35/-75～-20,-65～-35/-65～-25,-50/-60,73/専用形状,250/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,ストリーム,RN6/RN8,2006/7～,G/X/RSZ,FF/1800・2000<br>2WD車,72000,,241647,348-62K-CBF-qq-e-f1-181,348-62K-CBF-qq-e-d-181,4996338071262,348 62K CBF,CUSCO,STREET,,6k(7)/9k(10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～-30/-45～-10,-55～-30/X:-50～-35 RSZ:-35～-20,-50/X:-45 RSZ:-30,73/65,230/200,全長固定式/全長固定式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,ビート,PP1,1991/5～1996/2,,MR/660,86400,,241397,300-62K-CB-qq-e-f1-775,300-62K-CB-qq-e-d-775,4996338037381,300 62K CB,CUSCO,STREET,,3.5k(4・5・6)/4k(5・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-50～-20/-55～-20,-50～-25/-55～-30,-25/-30,65/65,200/200,全長固定式/全長固定式,青,オプションをご希望の場合、事前にお問合せください,,120000,96600
ホンダ,フィット,GE6/GE8,2007/10～2013/9,G/L/X/RS(GE8),FF/1300・1500,72000,,241883,386-62K-CBF-qq-e-f1-794,386-62K-CBF-qq-e-d-794,4996338071453,386 62K CBF,CUSCO,STREET,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-54～0/-60～-15,-50～-20/-55～-30,-40/-45,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
ホンダ,フィットハイブリッド,GP1,2010/10～2013/9,,FF/1300,72000,,241170,386-62K-CBF-qq-e-f1-810,386-62K-CBF-qq-e-d-810,4996338071453,386 62K CBF,CUSCO,STREET,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～-5/-70～-25,-55～-25/-65～-40,-45/-55,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,AZワゴン,MD11S/MD21S/MD12S/MD22S,1998/10～2000/12<br>2000/12～2002/3,FG/FX/FM/RR/FM/FZ/RR,FF・4WD/660・660T<br>MD11S/MD21S:1～2型<br>MD12S/MD22S:3～4型前期,72000,,241721,628-62K-CBF-qq-e-f1-475,628-62K-CBF-qq-e-d-475,4996338076090,628 62K CBF,CUSCO,STREET,,4k(5・6)/2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～-35/-45～-15,-60～-40/-45～-15,-45/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,AZワゴン,MD22S,2002/4～2002/8,FM/FZ/RR,FF・4WD/660・660T<br>4型後期,72000,,241913,629-62K-CBF-qq-e-f1-838,629-62K-CBF-qq-e-d-838,4996338076113,629 62K CBF,CUSCO,STREET,,4k(5・6)/2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～-35/-45～-15,-60～-40/-45～-15,-45/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,AZワゴン,MJ21S,2003/10～2004/12,FX/FA/FS/FT/RR,FF・4WD/660・660T<br>1～2型,72000,,241727,630-62K-CBF-qq-e-f1-486,630-62K-CBF-qq-e-d-486,4996338076137,630 62K CBF,CUSCO,STREET,,4k(5・6)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-15/-50～-20,-50～-20/-50～-20,-30/-45,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,AZワゴン,MJ23S,2008/9～2012/12,XF/XG/XS/Xt,FF・4WD/660・660T,72000,,241732,632-62K-CBF-qq-e-f1-506,632-62K-CBF-qq-e-d-506,4996338076229,632 62K CBF,CUSCO,STREET,,5k(4・6)/4.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～-25/-60・-50・-40,-55～-25/-60・-50・-40,-45/-50,65/専用形状,200/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,AZワゴン/AZワゴンカスタムスタイル,MJ21S/MJ22S,2004/12～2007/2<br>2007/2～2008/9,FA/FX/FX-S/FT/RR/FX-S/FX/FA/FT-S/カスタムスタイル/RR,FF・4WD/660・660T<br>MJ21S:3～4型,72000,,241730,631-62K-CBF-qq-e-f1-497,631-62K-CBF-qq-e-d-497,4996338076182,631 62K CBF,CUSCO,STREET,,4k(5・6)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-20/-45～-15,-50～-20/-45～-15,-35/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,アクセラ,BL5FP/BLFFP,2009/6～2013/11,15C/20C,FF/1500・2000,72000,,241211,471-62K-CBF-qq-e-f1-360,471-62K-CBF-qq-e-d-360,4996338073082,471 62K CBF,CUSCO,STREET,,6k/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-52～-20/-40～-5,-40～-20/-35～-10,-30/-35,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,アクセラスポーツ,BK5P/BKEP/BK3P,2003/10～2009/6,15C/15F/20C/20S/23H/23S,FF/1500・2000・2300,72000,,241691,470-62K-CBF-qq-e-f1-357,470-62K-CBF-qq-e-d-357,4996338073075,470 62K CBF,CUSCO,STREET,,6k/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-40～-20/-44～-5,-40～-20/-40～-5,-30/-30,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,アクセラスポーツ,BL5FW/BLFFW,2009/6～2013/11,,FF/1500・2000,72000,,241212,471-62K-CBF-qq-e-f1-361,471-62K-CBF-qq-e-d-361,4996338073082,471 62K CBF,CUSCO,STREET,,6k/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～-20/-40～-5,-40～-20/-35～-10,-30/-35,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,キャロル,HB24S,2004/9～2009/12,G/GII/X,FF/660,72000,,241253,631-62K-CBF-qq-e-f1-501,631-62K-CBF-qq-e-d-501,4996338076182,631 62K CBF,CUSCO,STREET,,4k(5・6)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-20/-45～-15,-50～-20/-45～-15,-35/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,スピアーノ,HF21S,2002/2～2008/10,,FF・4WD/660・660T,72000,,241230,613-62K-CBF-qq-e-f1-430,613-62K-CBF-qq-e-d-430,4996338073143,613 62K CBF,CUSCO,STREET,,4k(5・6)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～-30/-51～-20,-55～-35/-50～-20,-40/-45,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,車高ダウン時バンプラバーのカットが必要な場合あり<br>オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,デミオ,DE3FS/DE5FS,2007/7～2014/9,13C/13F/13V/13S/15C/スポルト,FF/1300・1500,72000,,241204,438-62K-CBF-qq-e-f1-887,438-62K-CBF-qq-e-d-887,4996338071729,438 62K CBF,CUSCO,STREET,,6k(7)/3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-87～-45/-70～-30,-70～-45/-70～-30,-55/-55,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,デミオ,DJ5FS/DJLFS,2014/9～,XD/XDツーリング/XDツーリングLパッケージ/15MB,FF/1500,72000,,241206,446-62K-CBF-qq-e-f1-348,446-62K-CBF-qq-e-d-348,4996338073020,446 62K CBF,CUSCO,STREET,,4k/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～-2/-63～-32,-55～-30/-60～-40,-45/-50,専用形状/専用形状,専用形状/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,フレア,MJ34S,2013/7～,,FF/660,72000,,241917,633-62K-CBF-qq-e-f1-898,633-62K-CBF-qq-e-d-898,4996338076243,633 62K CBF,CUSCO,STREET,,3k(3.5)/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～-30/-60・-50・-40,-50～-30/-60・-50・-40,-40/-50,専用形状/専用形状,専用形状/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,フレアクロスオーバー,MS31S/MS41S,2014/1～,XG/XS/XT,4WD/660・660T,72000,,241245,621-62K-CBF-qq-e-f1-466,621-62K-CBF-qq-e-d-466,4996338076038,621 62K CBF,CUSCO,STREET,,4k(5)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～-20/-35・-25・-15,-40～-20/-35・-25・-15,-35/-35,65/専用形状,200/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,フレアクロスオーバー,MS31S/MS41S,2014/1～,XG/XS/XT,FF/660・660T,72000,,241910,621-62K-CBF-qq-e-f1-465,621-62K-CBF-qq-e-d-465,4996338076038,621 62K CBF,CUSCO,STREET,,4k(5)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～-15/-30・-20・-10,-35～-15/-30・-20・-10,-30/-30,65/専用形状,200/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,ロードスター,NA6CE/NA8C,1989/9～1998/1,1.6/1.8/Vスペシャル/Sスペシャル,FR/1600・1800,72000,,241673,404-62K-CN-qq-e-f1-915,404-62K-CN-qq-e-d-915,4996338037527,404 62K CN,CUSCO,STREET,強化ゴム固定式/強化ゴム固定式,5k(6)/4k(5)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-97～0/-79～-15,-50～-20/-45～-15,-40/-35,65/65,230/200,全長固定式/全長固定式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
マツダ,ロードスター,NB6C/NB8C,1998/1～2005/8,1.6/1.8/S/RS/VS,FR/1600・1800,72000,,241674,404-62K-CN-qq-e-f1-921,404-62K-CN-qq-e-d-921,4996338037527,404 62K CN,CUSCO,STREET,強化ゴム固定式/強化ゴム固定式,5k(6)/4k(5)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-97～0/-79～-15,-50～-20/-45～-15,-40/-35,65/65,230/200,全長固定式/全長固定式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
三菱,ekスペース/ekスペースカスタム,B11A,2014/2～,,FF/660・660T,72000,,241386,272-62K-CB-qq-e-f1-934,272-62K-CB-qq-e-d-934,4996338070340,272 62K CB,CUSCO,STREET,,3.5k/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～-30/-50・-40・-30,-50～-30/-50・-40・-30,-35/-30,専用形状/専用形状,専用形状/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
三菱,ekワゴン,B11W,2013/6～,,FF/660・660T,72000,,241147,272-62K-CB-qq-e-f1-935,272-62K-CB-qq-e-d-935,4996338070340,272 62K CB,CUSCO,STREET,,3.5k/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-85～-20/-40・-30・-20,-40～-20/-40・-30・-20,-25/-30,専用形状/専用形状,専用形状/専用形状,全長固定式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
三菱,コルト/コルトラリーアートバージョンR,Z21A/Z27AG,2004/10～2012/10<br>2006/5～2012/10,,FF/1300・1500T,72000,,241453,524-62K-CBF-qq-e-f1-365,524-62K-CBF-qq-e-d-365,4996338073129,524 62K CBF,CUSCO,STREET,,6k(7)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～-30/-45～-10,-55～-30/-45～-30,-40/-40,65/専用形状,200/専用形状,全長固定式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,100000,83000
