自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
日産,スカイライン,V35/NV35/PV35,H16/11～H18/11,2500～3500,6MT除く,フロント,21800,,270531,CCRg-EP236-qq-e-5142k,CCRg-EP236-qq-e-d-5142k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイライン,V35/NV35/PV35,H16/11～H18/11,2500～3500,6MT除く,リア,21800,,270927,CCRg-EP389-qq-e-9434k,CCRg-EP389-qq-e-d-9434k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイライン,V36,H18/11～H19/11,2500,,フロント,21800,,270844,CCRg-EP373-qq-e-5144k,CCRg-EP373-qq-e-d-5144k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイライン,V36,H19/11～H21/8,2500,タイプS除く,フロント,21800,,270846,CCRg-EP373-qq-e-5146k,CCRg-EP373-qq-e-d-5146k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイライン,V36,H21/8～,2500,タイプS除く,フロント,21800,,270847,CCRg-EP373-qq-e-5147k,CCRg-EP373-qq-e-d-5147k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイライン/スカイラインクーペ,PV35/CPV35,H16/11～,3500～,PV35(6MT),フロント,21800,,270843,CCRg-EP373-qq-e-5143k,CCRg-EP373-qq-e-d-5143k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイライン/スカイラインクーペ,PV35/CPV35,H16/11～,3500～,PV35(6MT),リア,21800,,270928,CCRg-EP389-qq-e-9435k,CCRg-EP389-qq-e-d-9435k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BCNR33,H7/1～H11/1,2600,,フロント,21800,,270628,CCRg-EP290-qq-e-5132k,CCRg-EP290-qq-e-d-5132k,4515693332902,EP290,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BCNR33,H7/1～H11/1,2600,,リア,21800,,270635,CCRg-EP291-qq-e-9423k,CCRg-EP291-qq-e-d-9423k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BNR32,H1/8～H7/1,2600,,フロント,21800,,270494,CCRg-EP230-qq-e-5128k,CCRg-EP230-qq-e-d-5128k,4515693332308,EP230,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BNR32,H1/8～H7/1,2600,,リア,21800,,270504,CCRg-EP231-qq-e-9420k,CCRg-EP231-qq-e-d-9420k,4515693332315,EP231,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BNR32,H5/2～H7/1,2600,Vスペック,フロント,21800,,270627,CCRg-EP290-qq-e-5130k,CCRg-EP290-qq-e-d-5130k,4515693332902,EP290,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BNR32,H5/2～H7/1,2600,Vスペック,リア,21800,,270634,CCRg-EP291-qq-e-9421k,CCRg-EP291-qq-e-d-9421k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BNR34,H11/1～H14/8,2600,Vスペック・VスペックN1含む,フロント,21800,,270629,CCRg-EP290-qq-e-5138k,CCRg-EP290-qq-e-d-5138k,4515693332902,EP290,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインGT-R,BNR34,H11/1～H14/8,2600,Vスペック・VスペックN1含む,リア,21800,,270636,CCRg-EP291-qq-e-9428k,CCRg-EP291-qq-e-d-9428k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインクーペ,CKV36,H19/10～,3700,タイプS/SP,フロント,21800,,271036,CCRg-EP461-qq-e-5152k,CCRg-EP461-qq-e-d-5152k,4515693334616,EP461,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインクーペ,CKV36,H19/10～,3700,タイプS/SP,リア,21800,,271040,CCRg-EP462-qq-e-9436k,CCRg-EP462-qq-e-d-9436k,4515693334623,EP462,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインクーペ,CPV35,H15/1～H16/11,3500,純正ブレンボキャリパー装着車,フロント,21800,,270969,CCRg-EP400-qq-e-5140k,CCRg-EP400-qq-e-d-5140k,4515693334005,EP400,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインクーペ,CPV35,H15/1～H16/11,3500,純正ブレンボキャリパー装着車,リア,21800,,270978,CCRg-EP408-qq-e-9432k,CCRg-EP408-qq-e-d-9432k,4515693334081,EP408,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインクーペ,CPV35,H15/1～H16/11,3500,純正ブレンボキャリパー非装着車,フロント,21800,,270530,CCRg-EP236-qq-e-5141k,CCRg-EP236-qq-e-d-5141k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインクーペ,CPV35,H15/1～H16/11,3500,純正ブレンボキャリパー非装着車,リア,21800,,270926,CCRg-EP389-qq-e-9433k,CCRg-EP389-qq-e-d-9433k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインクロスオーバー,J50/NJ50,H21/7～H28/6,3700,,フロント,21800,,270852,CCRg-EP373-qq-e-5154k,CCRg-EP373-qq-e-d-5154k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインハイブリッド,HV37/HNV37,H26/2～,3500,タイプSP,フロント,21800,,271037,CCRg-EP461-qq-e-5153k,CCRg-EP461-qq-e-d-5153k,4515693334616,EP461,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,スカイラインハイブリッド,HV37/HNV37,H26/2～,3500,タイプSP,リア,21800,,271041,CCRg-EP462-qq-e-9437k,CCRg-EP462-qq-e-d-9437k,4515693334623,EP462,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,HM35,H16/3～H16/8,3000,,フロント,21800,,270533,CCRg-EP236-qq-e-5158k,CCRg-EP236-qq-e-d-5158k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,HM35,H16/3～H16/8,3000,,リア,21800,,270931,CCRg-EP389-qq-e-9441k,CCRg-EP389-qq-e-d-9441k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,HM35/M35/NM35,H13/10～H16/3,2500～3000,VQ25DD,リア,21800,,270929,CCRg-EP389-qq-e-9439k,CCRg-EP389-qq-e-d-9439k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,M35/NM35,H13/10～H16/8,2500,VQ25DET,リア,21800,,270930,CCRg-EP389-qq-e-9440k,CCRg-EP389-qq-e-d-9440k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,M35/NM35,H16/3～H18/11,2500,VQ25DD 4AT,フロント,21800,,270534,CCRg-EP236-qq-e-5159k,CCRg-EP236-qq-e-d-5159k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,M35/NM35,H16/3～H18/11,2500,VQ25DD 4AT,リア,21800,,270932,CCRg-EP389-qq-e-9442k,CCRg-EP389-qq-e-d-9442k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,M35/NM35,H16/3～H19/6,2500,VQ25DD 5AT,リア,21800,,270933,CCRg-EP389-qq-e-9443k,CCRg-EP389-qq-e-d-9443k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,M35/NM35,H18/11～H19/6,2500,VQ25DD 4AT,リア,21800,,270936,CCRg-EP389-qq-e-9446k,CCRg-EP389-qq-e-d-9446k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,PM35,H16/8～H18/11,3500,,フロント,21800,,270535,CCRg-EP236-qq-e-5160k,CCRg-EP236-qq-e-d-5160k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,PM35,H16/8～H18/11,3500,,リア,21800,,270934,CCRg-EP389-qq-e-9444k,CCRg-EP389-qq-e-d-9444k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,PM35,H18/11～H19/6,3500,,リア,21800,,270937,CCRg-EP389-qq-e-9447k,CCRg-EP389-qq-e-d-9447k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,PNM35,H16/8～H19/6,3500,,リア,21800,,270935,CCRg-EP389-qq-e-9445k,CCRg-EP389-qq-e-d-9445k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,WGC34/WHC34,H8/9～H13/10,2000～2500,2WD・NA,フロント,21800,,270532,CCRg-EP236-qq-e-5155k,CCRg-EP236-qq-e-d-5155k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,WGNC34,H9/10～H13/10,2600,RB26DETT・オーテックバージョン,フロント,21800,,270630,CCRg-EP290-qq-e-5156k,CCRg-EP290-qq-e-d-5156k,4515693332902,EP290,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,WGNC34,H9/10～H13/10,2600,RB26DETT・オーテックバージョン,リア,21800,,270637,CCRg-EP291-qq-e-9438k,CCRg-EP291-qq-e-d-9438k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ステージア,WGNC34/WGC34,H10/8～H13/10,2500,ターボ,フロント,21800,,270853,CCRg-EP373-qq-e-5157k,CCRg-EP373-qq-e-d-5157k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A31系,H3/8～H6/8,2000～,4WD,フロント,21800,,270538,CCRg-EP236-qq-e-5163k,CCRg-EP236-qq-e-d-5163k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A31系,S63/9～H6/8,2000～,RB20DET,フロント,21800,,270537,CCRg-EP236-qq-e-5162k,CCRg-EP236-qq-e-d-5162k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A31系,S63/9～H6/8,2500～,RB25DE,フロント,21800,,270536,CCRg-EP236-qq-e-5161k,CCRg-EP236-qq-e-d-5161k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A32系,H6/8～H10/12,2000～3000,,フロント,21800,,270539,CCRg-EP236-qq-e-5164k,CCRg-EP236-qq-e-d-5164k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A33系,H10/12～H12/12,2000～2500,,フロント,21800,,270540,CCRg-EP236-qq-e-5165k,CCRg-EP236-qq-e-d-5165k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A33系,H12/12～H13/3,2000～,,フロント,21800,,270542,CCRg-EP236-qq-e-5167k,CCRg-EP236-qq-e-d-5167k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A33系,H12/12～H13/3,2000～,,リア,21800,,270959,CCRg-EP399-qq-e-9449k,CCRg-EP399-qq-e-d-9449k,4515693333992,EP399,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A33系,H12/12～H14/12,2500～,,フロント,21800,,270541,CCRg-EP236-qq-e-5166k,CCRg-EP236-qq-e-d-5166k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A33系,H12/12～H14/12,2500～,,リア,21800,,270958,CCRg-EP399-qq-e-9448k,CCRg-EP399-qq-e-d-9448k,4515693333992,EP399,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロ,A33系,H13/3～H14/12,2000～,,リア,21800,,270960,CCRg-EP399-qq-e-9450k,CCRg-EP399-qq-e-d-9450k,4515693333992,EP399,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セフィーロワゴン,WA32/WPA32/WHA32,H9/6～H12/8,2000～3000,,フロント,21800,,270543,CCRg-EP236-qq-e-5168k,CCRg-EP236-qq-e-d-5168k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,セレナ,C25/NC25,H17/5～H19/7,2000,,リア,21800,,270938,CCRg-EP389-qq-e-9451k,CCRg-EP389-qq-e-d-9451k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ティアナ,J31/PJ31/TNJ31,H15/2～H20/6,2300～3500,,リア,21800,,270939,CCRg-EP389-qq-e-9452k,CCRg-EP389-qq-e-d-9452k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ティアナ,J32/PJ32/TNJ32,H20/6～H22/7,2500～3500,,フロント,21800,,270544,CCRg-EP236-qq-e-5169k,CCRg-EP236-qq-e-d-5169k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ティアナ,J32/PJ32/TNJ32,H20/6～H22/7,2500～3500,,リア,21800,,270940,CCRg-EP389-qq-e-9453k,CCRg-EP389-qq-e-d-9453k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ティアナ,J32/PJ32/TNJ32,H22/7～,2500～3500,,フロント,21800,,270545,CCRg-EP236-qq-e-5170k,CCRg-EP236-qq-e-d-5170k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ティーノ,HV10/V10,H10/12～H13/1,1800～2000,,フロント,21800,,270546,CCRg-EP236-qq-e-5171k,CCRg-EP236-qq-e-d-5171k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ティーノ,HV10/V10,H13/1～H15/3,1800～2000,,フロント,21800,,270547,CCRg-EP236-qq-e-5172k,CCRg-EP236-qq-e-d-5172k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,ティーノ,HV10/V10,H13/1～H15/3,1800～2000,,リア,21800,,270961,CCRg-EP399-qq-e-9454k,CCRg-EP399-qq-e-d-9454k,4515693333992,EP399,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フーガ,GY50,H17/8～H21/10,4500,,フロント,21800,,270858,CCRg-EP373-qq-e-5182k,CCRg-EP373-qq-e-d-5182k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フーガ,GY50,H17/8～H21/10,4500,,リア,21800,,270945,CCRg-EP389-qq-e-9463k,CCRg-EP389-qq-e-d-9463k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フーガ,KY51,H21/11～,3700,370GT タイプS,フロント,21800,,271039,CCRg-EP461-qq-e-5183k,CCRg-EP461-qq-e-d-5183k,4515693334616,EP461,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フーガ,KY51,H21/11～,3700,370GT タイプS,リア,21800,,271043,CCRg-EP462-qq-e-9464k,CCRg-EP462-qq-e-d-9464k,4515693334623,EP462,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フーガ,Y50/PY50/PNY50,H16/10～H21/10,2500～3500,,フロント,21800,,270857,CCRg-EP373-qq-e-5181k,CCRg-EP373-qq-e-d-5181k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フーガ,Y50/PY50/PNY50,H16/10～H21/10,2500～3500,,リア,21800,,270944,CCRg-EP389-qq-e-9462k,CCRg-EP389-qq-e-d-9462k,4515693333893,EP389,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フーガ,Y51/KY51/KNY51,H21/11～,2500～3700,370GT タイプS除く,フロント,21800,,270859,CCRg-EP373-qq-e-5184k,CCRg-EP373-qq-e-d-5184k,4515693333732,EP373,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フェアレディZ,Z32,H1/7～H14/8,3000,,フロント,21800,,270501,CCRg-EP230-qq-e-5173k,CCRg-EP230-qq-e-d-5173k,4515693332308,EP230,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フェアレディZ,Z32,H1/7～H14/8,3000,,リア,21800,,270510,CCRg-EP231-qq-e-9455k,CCRg-EP231-qq-e-d-9455k,4515693332315,EP231,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
日産,フェアレディZ,Z33,H14/8～H17/9,3500,純正ブレンボキャリパー非装着車,フロント,21800,,270548,CCRg-EP236-qq-e-5175k,CCRg-EP236-qq-e-d-5175k,4515693332360,EP236,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
