自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
スズキ,ワゴンR,CV51S/CT51S,H9/4～H10/10,660,FX・FXC・RGS・SC・ABS付,フロント,13800,,272576,MX72k-EP237-qq-e-4543k,MX72k-EP237-qq-e-d-4543k,4515693830873,EP237,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MC11S/MC12S/MC21S/MC22S,H10/10～H15/9,660,リアドラム,フロント,13800,,272616,MX72k-EP361-qq-e-4544k,MX72k-EP361-qq-e-d-4544k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MH21S,H15/9～H20/9,660,,フロント,13800,,272617,MX72k-EP361-qq-e-4545k,MX72k-EP361-qq-e-d-4545k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MH21S,H17/9～H20/9,660,,フロント,13800,,272745,MX72k-EP441-qq-e-4546k,MX72k-EP441-qq-e-d-4546k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MH22S,H19/2～H20/9,660,,フロント,13800,,272746,MX72k-EP441-qq-e-4547k,MX72k-EP441-qq-e-d-4547k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MH23S,H20/9～H24/9,660,,フロント,13800,,272747,MX72k-EP441-qq-e-4548k,MX72k-EP441-qq-e-d-4548k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MH34S/MH44S,H24/9～H29/2,660,,フロント,13800,,272748,MX72k-EP441-qq-e-4549k,MX72k-EP441-qq-e-d-4549k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MH35S/MH55S,H29/2～,660,NA,フロント,13800,,272775,MX72k-EP516-qq-e-4550k,MX72k-EP516-qq-e-d-4550k,4515693868357,EP516,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スズキ,ワゴンR,MH35S/MH55S,H29/2～,660,ターボ,フロント,13800,,272768,MX72k-EP503-qq-e-4551k,MX72k-EP503-qq-e-d-4551k,4515693861587,EP503,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,R1,RJ1/RJ2,H16/12～H22/3,660,,フロント,13800,,272600,MX72k-EP361-qq-e-4484k,MX72k-EP361-qq-e-d-4484k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,R2,RC1/RC2,H15/12～H22/3,660,,フロント,13800,,272599,MX72k-EP361-qq-e-4483k,MX72k-EP361-qq-e-d-4483k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,ヴィヴィオ,KK3/KK4,H7/11～H10/9,660,4WD・ビストロ,フロント,13800,,272587,MX72k-EP295-qq-e-4486k,MX72k-EP295-qq-e-d-4486k,4515693851489,EP295,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,ヴィヴィオ,KK3/KK4/KW3/KW4/KY3,H4/3～H10/9,660,ビストロ含む,フロント,13800,,272586,MX72k-EP295-qq-e-4485k,MX72k-EP295-qq-e-d-4485k,4515693851489,EP295,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,ステラ,RN1/RN2,H18/6～,660,,フロント,13800,,272601,MX72k-EP361-qq-e-4487k,MX72k-EP361-qq-e-d-4487k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,デックス,M401F/M411F,H20/11～H24/11,1300,,フロント,13800,,272676,MX72k-EP387-qq-e-4488k,MX72k-EP387-qq-e-d-4488k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,プレオ,L275/L285,H22/4～,660,,フロント,13800,,272637,MX72k-EP364-qq-e-4490k,MX72k-EP364-qq-e-d-4490k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,プレオ,RA1/RA2,H10/10～H22/1,660,4輪ディスク,フロント,13800,,272673,MX72k-EP369-qq-e-4489k,MX72k-EP369-qq-e-d-4489k,4515693835076,EP369,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,プレオ,RA1/RA2,H10/10～H22/1,660,4輪ディスク,リア,13800,,272585,MX72k-EP287-qq-e-9074k,MX72k-EP287-qq-e-d-9074k,4515693832587,EP287,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,ルクラ/ルクラカスタム,L455F,H22/4～,660,ターボ,フロント,13800,,272688,MX72k-EP415-qq-e-4491k,MX72k-EP415-qq-e-d-4491k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,ルクラ/ルクラカスタム,L455F,H22/4～,660,ターボ除く,フロント,13800,,272638,MX72k-EP364-qq-e-4492k,MX72k-EP364-qq-e-d-4492k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
スバル,ルクラ/ルクラカスタム,L465F,H22/4～,660,,フロント,13800,,272689,MX72k-EP415-qq-e-4493k,MX72k-EP415-qq-e-d-4493k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,MAX,L950S/L952S/L960S/L962S,H13/10～H15/8,660,ターボ,フロント,13800,,272628,MX72k-EP363-qq-e-4593k,MX72k-EP363-qq-e-d-4593k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,MAX,L950S/L960S,H13/10～H15/8,660,NA,フロント,13800,,272655,MX72k-EP364-qq-e-4594k,MX72k-EP364-qq-e-d-4594k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,MAX,L950S/L960S,H15/8～H17/12,660,,フロント,13800,,272656,MX72k-EP364-qq-e-4596k,MX72k-EP364-qq-e-d-4596k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,MAX,L952S/L962S,H15/8～H17/12,660,,フロント,13800,,272629,MX72k-EP363-qq-e-4595k,MX72k-EP363-qq-e-d-4595k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,YRV,M200G/M201G/M211G,H12/8～H17/8,1000～1300,NA・リアドラム,フロント,13800,,272632,MX72k-EP363-qq-e-4625k,MX72k-EP363-qq-e-d-4625k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,YRV,M201G/M211G,H12/8～H17/8,1300,ターボ・リアドラム,フロント,13800,,272685,MX72k-EP387-qq-e-4626k,MX72k-EP387-qq-e-d-4626k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,ウェイク,LA700S/LA710S,H26/11～,660,,フロント,13800,,272769,MX72k-EP503-qq-e-4552k,MX72k-EP503-qq-e-d-4552k,4515693861587,EP503,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認,,16000,11786
ダイハツ,エッセ,L235S,H17/11～H23/5,660,,フロント,13800,,272639,MX72k-EP364-qq-e-4553k,MX72k-EP364-qq-e-d-4553k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,エッセ,L245S,H17/11～H23/5,660,,フロント,13800,,272640,MX72k-EP364-qq-e-4554k,MX72k-EP364-qq-e-d-4554k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L800S/L810S,H10/10～H14/08,660,L800S(NA)/L810S(NA・ABS付),フロント,13800,,272641,MX72k-EP364-qq-e-4556k,MX72k-EP364-qq-e-d-4556k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L800S/L810S,H10/10～H14/08,660,L800S(ターボ)/L810S(ターボ・ABS付),フロント,13800,,272620,MX72k-EP363-qq-e-4555k,MX72k-EP363-qq-e-d-4555k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L802S,H10/10～H11/08,660,ABS付,フロント,13800,,272622,MX72k-EP363-qq-e-4558k,MX72k-EP363-qq-e-d-4558k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L802S,H10/10～H14/08,660,ABS無,フロント,13800,,272621,MX72k-EP363-qq-e-4557k,MX72k-EP363-qq-e-d-4557k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L802S,H11/09～H14/08,660,ABS付,フロント,13800,,272623,MX72k-EP363-qq-e-4559k,MX72k-EP363-qq-e-d-4559k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L810S,H10/10～H11/08,660,ABS無・ソリッドディスク車,フロント,13800,,272642,MX72k-EP364-qq-e-4560k,MX72k-EP364-qq-e-d-4560k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L810S,H10/10～H11/08,660,ABS無・ベンチディスク車,フロント,13800,,272624,MX72k-EP363-qq-e-4561k,MX72k-EP363-qq-e-d-4561k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L810S,H11/9～H14/08,660,NA・ABS無・ソリッドディスク車,フロント,13800,,272643,MX72k-EP364-qq-e-4563k,MX72k-EP364-qq-e-d-4563k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,オプティ,L810S,H11/9～H14/08,660,ターボ・ABS無・ベンチディスク車,フロント,13800,,272625,MX72k-EP363-qq-e-4562k,MX72k-EP363-qq-e-d-4562k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,クー,L401S/L402S/L411S,H18/5～H25/1,1300～1500,,フロント,13800,,272681,MX72k-EP387-qq-e-4564k,MX72k-EP387-qq-e-d-4564k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,コペン,L880K,H14/6～H17/9,660,リアドラム,フロント,13800,,272682,MX72k-EP387-qq-e-4572k,MX72k-EP387-qq-e-d-4572k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,コペン,LA400K,H26/6～,660,,フロント,13800,,272683,MX72k-EP387-qq-e-4573k,MX72k-EP387-qq-e-d-4573k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,タント,L350S,H15/12～H17/6,660,(RS・R除く)ABS無,フロント,13800,,272649,MX72k-EP364-qq-e-4574k,MX72k-EP364-qq-e-d-4574k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,タント,L350S,H15/12～H17/6,660,RS・R,フロント,13800,,272691,MX72k-EP415-qq-e-4575k,MX72k-EP415-qq-e-d-4575k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ダイハツ,タント,L350S,H17/6～H19/12,660,L ABS無,フロント,13800,,272651,MX72k-EP364-qq-e-4579k,MX72k-EP364-qq-e-d-4579k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
