自動車メーカー,車種,型式,年式,適合詳細,スプリング,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,セット内容,備考,注意事項,定価,SET価格,,取付特記事項
日産,エルグランド,MNE51,04/12～,"グレード:V,HWS<br>エンジン形式:VQ25DE<br>駆動:4WD",スプリング無,48593,,73551,KYB-qq-e-i-3246,KYB-qq-e-d-i-3246,フロント:WST5232R/WST5232L 各1本<br>リア:WSF2062 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,NE51,02/05～04/08,"グレード:X,V,XL,HWS<br>エンジン形式:VQ35DE<br>駆動:4WD",スプリング付,50176,,74423,LKIT-NE51-qq-e-140,LKIT-NE51-qq-e-d-140,LKIT-NE51,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
日産,エルグランド,NE51,02/05～04/08,"グレード:X,V,XL,HWS<br>エンジン形式:VQ35DE<br>駆動:4WD",スプリング無,48593,,71966,KYB-qq-e-i-3243,KYB-qq-e-d-i-3243,フロント:WST5232R/WST5232L 各1本<br>リア:WSF2062 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,NE51,04/08～,"グレード:XL,X,VG,HWS<br>エンジン形式:VQ35DE<br>駆動:4WD",スプリング無,48593,,72495,KYB-qq-e-i-3244,KYB-qq-e-d-i-3244,フロント:WST5232R/WST5232L 各1本<br>リア:WSF2062 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,PE52,10/08～13/06,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング付,55662,,73902,LKIT-PE52-qq-e-143,LKIT-PE52-qq-e-d-143,LKIT-PE52,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,87000,69900,,
日産,エルグランド,PE52,10/08～13/06,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング無,48593,,73552,KYB-qq-e-i-3249,KYB-qq-e-d-i-3249,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,PE52,13/06～16/09,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング付,55662,,74428,LKIT-PE52MC-qq-e-144,LKIT-PE52MC-qq-e-d-144,LKIT-PE52MC,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,87000,69900,,
日産,エルグランド,PE52,13/06～16/09,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング無,48593,,71469,KYB-qq-e-i-3250,KYB-qq-e-d-i-3250,フロント:WST5502R/WST5502L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,PE52,16/09～,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:FF<br>その他:除くオーテック車",スプリング無,48593,,74785,KYB-qq-e-i-3238,KYB-qq-e-d-i-3238,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,PNE52,10/08～13/06,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:4WD<br>その他:除くオーテック車",スプリング無,48593,,71470,KYB-qq-e-i-3253,KYB-qq-e-d-i-3253,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,PNE52,13/06～16/09,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:4WD<br>その他:除くオーテック車",スプリング無,48593,,72497,KYB-qq-e-i-3254,KYB-qq-e-d-i-3254,フロント:WST5502R/WST5502L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,PNE52,16/09～,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:VQ35DE<br>駆動:4WD<br>その他:除くオーテック車",スプリング無,48593,,71467,KYB-qq-e-i-3232,KYB-qq-e-d-i-3232,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,TE52,10/08～13/06,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング付,55662,,74435,LKIT-TE52-qq-e-141,LKIT-TE52-qq-e-d-141,LKIT-TE52,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,87000,69900,,
日産,エルグランド,TE52,10/08～13/06,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング無,48593,,73018,KYB-qq-e-i-3247,KYB-qq-e-d-i-3247,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,TE52,13/06～16/09,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング付,55662,,72885,LKIT-TE52MC-qq-e-142,LKIT-TE52MC-qq-e-d-142,LKIT-TE52MC,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,87000,69900,,
日産,エルグランド,TE52,13/06～16/09,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:FF<br>その他:除く「オーテック車両」",スプリング無,48593,,74262,KYB-qq-e-i-3248,KYB-qq-e-d-i-3248,フロント:WST5502R/WST5502L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,TE52,16/09～,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:FF<br>その他:除くオーテック車",スプリング無,48593,,71964,KYB-qq-e-i-3236,KYB-qq-e-d-i-3236,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,TNE52,10/08～13/06,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:4WD<br>その他:除くオーテック車",スプリング無,48593,,72496,KYB-qq-e-i-3251,KYB-qq-e-d-i-3251,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,TNE52,13/06～16/09,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:4WD<br>その他:除くオーテック車",スプリング無,48593,,71967,KYB-qq-e-i-3252,KYB-qq-e-d-i-3252,フロント:WST5502R/WST5502L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,エルグランド,TNE52,16/09～,"グレード:XG,ハイウェイスター,ハイウェイスタープレミアム<br>エンジン形式:QR25DE<br>駆動:4WD<br>その他:除くオーテック車",スプリング無,48593,,73061,KYB-qq-e-i-4136,KYB-qq-e-d-i-4136,フロント:WST5442R/WST5442L 各1本<br>リア:WSF2121 2本,KYB,Lowfer Sports,1台分,アクティブダンパー装着可能車に取り付ける場合、アクティブダンパーの機能は使用できなくなりますのでご注意下さい,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,カリフォルニアウイングロード/ウイングロード,JY12,05/11～,"グレード:18RX,RXエアロ<br>エンジン形式:MR18DE<br>駆動:FF<br>その他:除くオーテック ライダー/S",スプリング無,48593,,74787,KYB-qq-e-i-3258,KYB-qq-e-d-i-3258,フロント:WST5289R/WST5289L 各1本<br>リア:WSF1077 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,カリフォルニアウイングロード/ウイングロード,NY12,05/11～,"グレード:15RS-FOUR,RX-FOUR,RX-FOURエアロ<br>エンジン形式:HR15DE<br>駆動:4WD<br>その他:除くオーテック ライダー/S",スプリング無,48593,,74788,KYB-qq-e-i-3259,KYB-qq-e-d-i-3259,フロント:WST5289R/WST5289L 各1本<br>リア:WSF1077 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,カリフォルニアウイングロード/ウイングロード,WFY11,01/10～05/10,"グレード:S,G,X<br>エンジン形式:QG15DE<br>駆動:FF",スプリング付,50176,,73410,LKIT-WFY11-qq-e-145,LKIT-WFY11-qq-e-d-145,LKIT-WFY11,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
日産,カリフォルニアウイングロード/ウイングロード,WFY11,01/10～05/10,"グレード:S,G,X<br>エンジン形式:QG15DE<br>駆動:FF",スプリング無,48593,,74786,KYB-qq-e-i-3255,KYB-qq-e-d-i-3255,フロント:WST5233R/WST5233L 各1本<br>リア:WSF2066 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,カリフォルニアウイングロード/ウイングロード,WRY11,01/10～05/10,グレード:ZX<br>エンジン形式:QR20DE<br>駆動:FF,スプリング無,48593,,73553,KYB-qq-e-i-3256,KYB-qq-e-d-i-3256,フロント:WST5233R/WST5233L 各1本<br>リア:WSF2066 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,カリフォルニアウイングロード/ウイングロード,Y12,05/11～,"グレード:15RS,RX,RXエアロ<br>エンジン形式:HR15DE<br>駆動:FF<br>その他:除くオーテック ライダー/S",スプリング無,48593,,73019,KYB-qq-e-i-3257,KYB-qq-e-d-i-3257,フロント:WST5289R/WST5289L 各1本<br>リア:WSF1077 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,キューブ/キューブキュービック,BZ11,02/10～,"グレード:EX,SX,BX<br>エンジン形式:CR14DE<br>駆動:FF",スプリング付,50176,,73383,LKIT-BZ11-qq-e-149,LKIT-BZ11-qq-e-d-149,LKIT-BZ11,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
日産,キューブ/キューブキュービック,BZ11,02/10～,"グレード:EX,SX,BX<br>エンジン形式:CR14DE<br>駆動:FF",スプリング無,48593,,74264,KYB-qq-e-i-3262,KYB-qq-e-d-i-3262,フロント:WST5230ZR/WST5230ZL 各1本<br>リア:WSF1041Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,キューブ/キューブキュービック,NZ12,08/11～,"グレード:15SFOUR,15XFOUR,15X Vセレクション<br>エンジン形式:HR15DE<br>駆動:4WD<br>その他:除く ライダー",スプリング無,48593,,74092,KYB-qq-e-i-3265,KYB-qq-e-d-i-3265,フロント:WST5289R/WST5289L 各1本<br>リア:WSF1102 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,キューブ/キューブキュービック,Z12,08/11～,"グレード:15S,15X,15X Vセレクション,15G<br>エンジン形式:HR15DE<br>駆動:FF<br>その他:除く ライダー",スプリング付,50176,,74437,LKIT-Z12-qq-e-150,LKIT-Z12-qq-e-d-150,LKIT-Z12,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
日産,キューブ/キューブキュービック,Z12,08/11～,"グレード:15S,15X,15X Vセレクション,15G<br>エンジン形式:HR15DE<br>駆動:FF<br>その他:除く ライダー",スプリング無,48593,,74091,KYB-qq-e-i-3264,KYB-qq-e-d-i-3264,フロント:WST5289R/WST5289L 各1本<br>リア:WSF1102 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,キューブキュービック,BGZ11,03/09～,"グレード:SX,EX<br>エンジン形式:CR14DE<br>駆動:FF<br>その他:キューブ3",スプリング無,48593,,71968,KYB-qq-e-i-3263,KYB-qq-e-d-i-3263,フロント:WST5230ZR/WST5230ZL 各1本<br>リア:WSF1041Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
日産,シーマ,FGY33,96/06～97/09,"グレード:41L,41V<br>エンジン形式:VH41DE<br>駆動:2WD",スプリング無,37258,,71275,KYB-qq-e-i-4138,KYB-qq-e-d-i-4138,フロント:WSC6004 2本<br>リア:WSF9069 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,56800,60800,,
日産,シーマ,FHY33,96/06～97/09,"グレード:30TR,30T<br>エンジン形式:VQ30DET<br>駆動:2WD",スプリング無,37258,,72540,KYB-qq-e-i-4137,KYB-qq-e-d-i-4137,フロント:WSC6004 2本<br>リア:WSF9069 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,56800,60800,,
日産,スカイライン,HV37,14/02～,"グレード:3.5リットル,ハイブリッド<br>駆動:2WD",スプリング無,34333,,72513,KYB-qq-e-i-3371,KYB-qq-e-d-i-3371,フロント:WSF9237 2本<br>リア:WSF9238 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,52000,47800,,
日産,ステージア,HM35,01/10～,グレード:300RX<br>エンジン形式:VQ30DD<br>駆動:2WD<br>その他:除く「オーテック車両」「ARX」,スプリング無,41890,,71972,KYB-qq-e-i-3276,KYB-qq-e-d-i-3276,フロント:WSF9440R/WSF9440L 各1本<br>リア:WSF2125 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64400,55600,,
日産,ステージア,M35,01/10～,グレード:250RX<br>エンジン形式:VQ25DD<br>駆動:2WD<br>その他:除く「オーテック車両」「ARX」,スプリング無,41890,,71971,KYB-qq-e-i-3274,KYB-qq-e-d-i-3274,フロント:WSF9440R/WSF9440L 各1本<br>リア:WSF2125 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64400,55600,,
日産,ステージア,NM35,01/10～,"グレード:250RX Four,250RS Four<br>エンジン形式:VQ25DD<br>駆動:4WD<br>その他:除く「オーテック車両」「ARX」",スプリング付,50176,,71589,LKIT-NM35-qq-e-161,LKIT-NM35-qq-e-d-161,LKIT-NM35,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
日産,ステージア,NM35,01/10～,"グレード:250RX Four,250RS Four<br>エンジン形式:VQ25DD<br>駆動:4WD<br>その他:除く「オーテック車両」「ARX」",スプリング無,41890,,74599,KYB-qq-e-i-3273,KYB-qq-e-d-i-3273,フロント:WSF9420R/WSF9420L 各1本<br>リア:WSF2069 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64400,55600,,
