自動車メーカー,車種,型式,グレード,年式,ダウン量 mm(F/R),販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,エンジン,駆動方式,適合詳細,スプリングレート Kgf/mm(F/R),自由長 mm(F/R),備考,注意事項,定価,SET価格
ダイハツ,ムーヴカスタム,L175S,RS/R/Xリミテッド/X/S,2008/12～2010/12,-40/-30,15952,,263040,SKD36-K1B00-qq-e-247,SKD36-K1B00-qq-e-d-247,4571104665519,SKD36-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.1/2.4,265/330,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,メーカー保証対象外：灯火類高さが保安基準に抵触するため。<br>車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ダイハツ,ムーヴカスタム,LA100S,G/Xリミテッド/X,2010/12～2014/11,-40/-35,15952,,262804,SKD52-K1B00-qq-e-241,SKD52-K1B00-qq-e-d-241,4571104666622,SKD52-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.1/2.4,265/330,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ダイハツ,ムーヴカスタム,LA100S,RS,2010/12～2014/11,-40/-35,15952,,263043,SKD52-K1B00-qq-e-240,SKD52-K1B00-qq-e-d-240,4571104666622,SKD52-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.1/2.4,265/330,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ダイハツ,ムーヴカスタム,LA150S,RSハイパー SA/RSハイパー/RS SA/RS,2014/12～,-30/-30,15952,,262805,SKD52-K1B00-qq-e-243,SKD52-K1B00-qq-e-d-243,4571104666622,SKD52-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.1/2.4,265/330,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ダイハツ,ムーヴコンテ,L575S,L/X,2008/08～,-45/-45,15952,,262797,SKD36-K1B00-qq-e-250,SKD36-K1B00-qq-e-d-250,4571104665519,SKD36-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.1/2.4,265/330,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,ムーヴコンテカスタムへの装着時は純正フォグランプ下縁高さが地上250mm未満となり保安基準に抵触します。<br>車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ダイハツ,ムーヴコンテカスタム,L575S,カスタムX/カスタムRS,2008/08～,-45/-45,15952,,262798,SKD36-K1B00-qq-e-252,SKD36-K1B00-qq-e-d-252,4571104665519,SKD36-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.1/2.4,265/330,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,メーカー保証対象外：灯火類高さが保安基準に抵触するため。<br>車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ダイハツ,ムーヴラテ,L550S,クールターボ,2004/08～2009/03,-25/-25,15420,,262774,SKD16-K1B00-qq-e-254,SKD16-K1B00-qq-e-d-254,4571104665120,SKD16-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.8/1.9,250/304,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,オッティ,H92W,RM/M,2006/10～2013/06,-30/-30,14090,,262812,SKE08-K1B00-qq-e-130,SKE08-K1B00-qq-e-d-130,4571104665915,SKE08-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,ターボ車は未確認,2.5/2.3,276/260,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,24500,31000
日産,デイズ,B21W,J/S/X/ハイウェイスターJ/ハイウェイスターX/ハイウェイスターG,2013/06～2019/03,-35/-35,15420,,263096,SKK48-K1B00-qq-e-136,SKK48-K1B00-qq-e-d-136,4571104666974,SKK48-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.9/2,250/249,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,デイズ,B21W,S/X/ハイウェイスターX/ハイウェイスターG,2013/06～2019/03,-35/-35,15420,,263108,SKK48-K1B00-qq-e-138,SKK48-K1B00-qq-e-d-138,4571104666974,SKK48-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,2.9/2,250/249,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,デイズ,B21W,ハイウェイスターG ターボ,2013/06～2019/03,-35/-40,15420,,262870,SKK48-K1B00-qq-e-137,SKK48-K1B00-qq-e-d-137,4571104666974,SKK48-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.9/2,250/249,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,デイズ,B21W,ハイウェイスターG ターボ,2013/06～2019/03,-35/-35,15420,,263052,SKK48-K1B00-qq-e-139,SKK48-K1B00-qq-e-d-139,4571104666974,SKK48-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,2.9/2,250/249,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,デイズルークス,B21A,ハイウェイスター ターボ,2014/02～,-40/-40,15420,,262871,SKK52-K1B00-qq-e-140,SKK52-K1B00-qq-e-d-140,4571104667032,SKK52-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3.2/2.1,245/252,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,モコ,MG21S,B/Q/T,2002/04～2006/01,-45/-35,15154,,262999,SKU20-K1B00-qq-e-131,SKU20-K1B00-qq-e-d-131,4571104665045,SKU20-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.9/2.5,264/248,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,26500,32300
日産,モコ,MG21S,B/Q/T,2002/04～2006/01,-55/-30,15154,,263070,SKU20-K1B00-qq-e-132,SKU20-K1B00-qq-e-d-132,4571104665045,SKU20-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,2.9/2.5,264/248,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,26500,32300
日産,モコ,MG33S,S FOUR/X FOUR/G FOUR,2011/02～,-40/-35,15420,,262859,SKK34-K1B00-qq-e-133,SKK34-K1B00-qq-e-d-133,4571104666714,SKK34-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,2.1/2.1,265/220,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,モコ,MG33S,S/X/G,2011/02～,-45/-40,15420,,263046,SKK34-K1B00-qq-e-134,SKK34-K1B00-qq-e-d-134,4571104666714,SKK34-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.1/2.1,265/220,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27000,32600
日産,ルークス,ML21S,E/G/ハイウェイスター/ハイウェイスター ターボ,2009/12～2013/03,-35/-30,15685,,263014,SKU70-K1B00-qq-e-135,SKU70-K1B00-qq-e-d-135,4571104666059,SKU70-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.5/2.1,272/230,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27500,32900
ホンダ,N-BOX,JF1,G/G Lパッケージ,2011/12～2017/08,-35/-20,15952,,262831,SKHC2-K1B00-qq-e-141,SKHC2-K1B00-qq-e-d-141,4571104666844,SKHC2-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3/2.5,280/285,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ホンダ,N-BOX,JF3,G-EXターボ/G-Lターボ/G-EX/G-L,2017/09～,-30/-30,16483,,262843,SKHJ8-K1B00-qq-e-1,SKHJ8-K1B00-qq-e-d-1,4571104669852,SKHJ8-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.8/2.5,275/287,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,29000,33900
ホンダ,N-BOX,JF4,G-EXターボ/G-Lターボ/G-EX/G-L,2017/09～,-25/-30,17015,,263079,SKHC4-K1B00-qq-e-1k,SKHC4-K1B00-qq-e-d-1k,4571104666868,SKHC4-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,3/3.8,280/269,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,30000,34500
ホンダ,N-BOXカスタム,JF1,G/G Lパッケージ/G ターボパッケージ,2011/12～2017/08,-40/-30,15952,,262832,SKHC2-K1B00-qq-e-142,SKHC2-K1B00-qq-e-d-142,4571104666844,SKHC2-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,3/2.5,280/285,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ホンダ,N-BOXカスタム,JF2,G/G Lパッケージ/G ターボパッケージ,2011/12～2017/08,-40/-45,17015,,262833,SKHC4-K1B00-qq-e-143,SKHC4-K1B00-qq-e-d-143,4571104666868,SKHC4-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,3/3.8,280/269,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,30000,34500
ホンダ,N-BOXカスタム,JF3,G-EXターボ/G-Lターボ/G-EX/G-L,2017/09～,-30/-30,16483,,262844,SKHJ8-K1B00-qq-e-2,SKHJ8-K1B00-qq-e-d-2,4571104669852,SKHJ8-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.8/2.5,275/287,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,29000,33900
ホンダ,N-BOXカスタム,JF4,G-EXターボ/G-Lターボ/G-EX/G-L,2017/09～,-25/-30,17015,,263080,SKHC4-K1B00-qq-e-2k,SKHC4-K1B00-qq-e-d-2k,4571104666868,SKHC4-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,3/3.8,280/269,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,30000,34500
ホンダ,N-ONE,JG1,G/G Lパッケージ/ツアラー/ツアラー Lパッケージ/プレミアム/プレミアム Lパッケージ/プレミアムツアラー/プレミアムツアラー Lパッケージ,2012/11～,-30/-30,15952,,262834,SKHC6-K1B00-qq-e-144,SKHC6-K1B00-qq-e-d-144,4571104666912,SKHC6-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,G/G Lパッケージの純正スタビライザー非装着車は適合未確認,2.8/2.5,275/275,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ホンダ,N-WGNカスタム,JH1,G/G Aパッケージ/G ターボパッケージ,2013/11～2019/07,-30/-25,15952,,262837,SKHE6-K1B00-qq-e-146,SKHE6-K1B00-qq-e-d-146,4571104667025,SKHE6-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,G/G Aパッケージの純正スタビライザー非装着車は適合未確認,2.8/2.5,275/275,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ホンダ,N-WGNカスタム,JH2,G/G Aパッケージ/G ターボパッケージ,2013/11～2019/07,-35/-40,15952,,262839,SKHF4-K1B00-qq-e-147,SKHF4-K1B00-qq-e-d-147,4571104667117,SKHF4-K1B00,TEIN,S.TECH K-SPECIAL,660,4WD,,3/3,268/260,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,28000,33200
ホンダ,ザッツ,JD1,ベースモデル/ターボ,2002/02～2007/09,-50/-45,15685,,262821,SKH24-K1B00-qq-e-153,SKH24-K1B00-qq-e-d-153,4571104664949,SKH24-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.6/2.7,260/305,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,27500,32900
ホンダ,ゼスト,JE1,スポーツW/スポーツW ターボ/スポーツG/スポーツG ターボ/W/G/N,2006/03～2012/11,-35/-30,14622,,262701,SKA68-K1B00-qq-e-154,SKA68-K1B00-qq-e-d-154,4571104664956,SKA68-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.4/2.1,287/300,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,25500,31600
ホンダ,ゼストスパーク,JE1,G/Gターボ/W/Wターボ,2008/12～2012/11,-35/-15,14622,,262702,SKA68-K1B00-qq-e-156,SKA68-K1B00-qq-e-d-156,4571104664956,SKA68-K1B00,TEIN,S.TECH K-SPECIAL,660,FF,,2.4/2.1,287/300,数値はノーマル車高比で算出しております。<br>推奨車高調整範囲:メーカーにて取付確認を行った値となります。,メーカー保証対象外：リアの車高が下がらず前後のスタイルバランスが悪いため。<br>車高データは開発車両における参考測定値データのため、車両の個体差・組み付け条件により差が生じることがあります。(また左右で差が生じたり、なじみにより組み付け後、しばらくして車高が下がる場合があります。)<br>推奨車高調整範囲外で使用するとショックや車両に破損が生じる可能性があり、保安基準適合外となることがあります。その場合の破損につきましては、メーカーでは一切の責任を負いかねますのでご了承ください。<br>装着するホイールサイズやオフセット、タイヤ銘柄やサイズ等により、メーカー基準位置でも走行時に干渉等が発生する場合があります。,25500,31600
