自動車メーカー,車種,型式,適合詳細,H/S,シートタイプ,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,商品名DB,スプリングタイプ,アッパーマウント(F/R),スプリングレート(F/R),仕様,備考,注意事項,定価,SET価格
日産,フェアレディZロードスター,HZ34,,ハードタイプ,,220500,,259461,ZS124XPH-qq-e-195k,ZS124XPH-qq-e-d-195k,ZS124XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-203-12K/専用-12K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,リアスプリングは専用品(スプリングレートの変更及びご指定はX COILS及びXCOILS Rの専用スプリングの中からお選びください),245000,208750
日産,マーチ,K12,,ソフトタイプ,,211500,,259464,ZS141XPS-qq-e-198k,ZS141XPS-qq-e-d-198k,ZS141XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-5K/専用-3K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:専用ブッシュが付属,リアスプリングは専用品の為スプリングレートの変更不可,235000,191250
日産,マーチ,K12,,ハードタイプ,,211500,,259465,ZS141XPH-qq-e-199k,ZS141XPH-qq-e-d-199k,ZS141XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-7K/専用-5K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:専用ブッシュが付属,リアスプリングは専用品の為スプリングレートの変更不可,235000,191250
日産,リーフ,ZE0,,ソフトタイプ,,220500,,259466,ZS171XPS-qq-e-200k,ZS171XPS-qq-e-d-200k,ZS171XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-6K/ID65-152-5T,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:専用ブッシュが付属,,245000,198750
日産,リーフ,ZE0,,ハードタイプ,,220500,,259467,ZS171XPH-qq-e-201k,ZS171XPH-qq-e-d-201k,ZS171XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-7K/ID65-152-6T,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:専用ブッシュが付属,,245000,198750
ホンダ,CR-Z,ZF1,,ソフトタイプ,,216000,,259529,ZS592XPS-qq-e-263k,ZS592XPS-qq-e-d-263k,ZS592XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-6K/ID60-203-4K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:専用ブッシュが付属<br>オプションにてフロント専用ピロアッパーマウント仕様が可能(ご希望の場合はご購入前にお問い合わせください),,240000,195000
ホンダ,CR-Z,ZF1,,ハードタイプ,,216000,,259530,ZS592XPH-qq-e-264k,ZS592XPH-qq-e-d-264k,ZS592XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-8K/ID60-203-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:専用ブッシュが付属<br>オプションにてフロント専用ピロアッパーマウント仕様が可能(ご希望の場合はご購入前にお問い合わせください),,240000,195000
ホンダ,N-ONE,JG1,,ソフトタイプ,,211500,,259506,ZS536XPS-qq-e-240k,ZS536XPS-qq-e-d-240k,ZS536XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-6K/専用-4K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:純正ブッシュを再使用,,235000,191250
ホンダ,N-ONE,JG1,,ハードタイプ,,211500,,259507,ZS536XPH-qq-e-241k,ZS536XPH-qq-e-d-241k,ZS536XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-8K/専用-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:純正ブッシュを再使用,,235000,191250
ホンダ,N-ONE,JG2,,ソフトタイプ,,211500,,259508,ZS537XPS-qq-e-242k,ZS537XPS-qq-e-d-242k,ZS537XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-6K/専用-4K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:純正ブッシュを再使用,,235000,191250
ホンダ,N-ONE,JG2,,ハードタイプ,,211500,,259509,ZS537XPH-qq-e-243k,ZS537XPH-qq-e-d-243k,ZS537XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-8K/専用-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:純正ブッシュを再使用,,235000,191250
ホンダ,NSX,NA1,,ソフトタイプ,,172800,,259499,ZS561XPS-qq-e-233k,ZS561XPS-qq-e-d-233k,ZS561XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-10K/ID60-178-12K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,192000,164000
ホンダ,NSX,NA1,,ハードタイプ,,172800,,259500,ZS561XPH-qq-e-234k,ZS561XPH-qq-e-d-234k,ZS561XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-12K/ID60-178-14K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,192000,164000
ホンダ,S2000,AP1,,ソフトタイプ,,190800,,259492,ZS571XPS-qq-e-226k,ZS571XPS-qq-e-d-226k,ZS571XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-8K/ID60-178-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,212000,174000
ホンダ,S2000,AP1,,ハードタイプ,,190800,,259493,ZS571XPH-qq-e-227k,ZS571XPH-qq-e-d-227k,ZS571XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-10K/ID60-178-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,212000,174000
ホンダ,アコード,CE1,,ソフトタイプ,,171000,,259475,ZS521XPS-qq-e-209k,ZS521XPS-qq-e-d-209k,ZS521XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/-,ID60-178-10K/ID60-203-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウントを再利用,,190000,157500
ホンダ,アコード,CE1,,ハードタイプ,,171000,,259476,ZS521XPH-qq-e-210k,ZS521XPH-qq-e-d-210k,ZS521XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/-,ID60-178-12K/ID60-203-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウントを再利用,,190000,157500
ホンダ,アコード,CF6,,ソフトタイプ,,171000,,259477,ZS522XPS-qq-e-211k,ZS522XPS-qq-e-d-211k,ZS522XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-12K/ID60-203-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,190000,157500
ホンダ,アコード,CF6,,ハードタイプ,,171000,,259478,ZS522XPH-qq-e-212k,ZS522XPH-qq-e-d-212k,ZS522XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-14K/ID60-203-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,190000,157500
ホンダ,アコード,CL7,オートレベライザー装着車対応不可(車両への取付は可、レベライザーの装着は不可),ソフトタイプ,,166500,,259479,ZS523XPS-qq-e-213k,ZS523XPS-qq-e-d-213k,ZS523XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-203-12K/ID60-254-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,アコード,CL7,オートレベライザー装着車対応不可(車両への取付は可、レベライザーの装着は不可),ハードタイプ,,166500,,259480,ZS523XPH-qq-e-214k,ZS523XPH-qq-e-d-214k,ZS523XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-203-14K/ID60-254-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,インテグラ,DC2/DB8,,ソフトタイプ,,166500,,259486,ZS511XPS-qq-e-220k,ZS511XPS-qq-e-d-220k,ZS511XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-10K/ID60-178-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,インテグラ,DC2/DB8,,ハードタイプ,,166500,,259487,ZS511XPH-qq-e-221k,ZS511XPH-qq-e-d-221k,ZS511XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-12K/ID60-178-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,インテグラ,DC5,,ソフトタイプ,,225000,,259489,ZS512XPS-qq-e-223k,ZS512XPS-qq-e-d-223k,ZS512XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-178-10K/ID65-178-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み,,250000,202500
ホンダ,インテグラ,DC5,,ハードタイプ,,225000,,259490,ZS512XPH-qq-e-224k,ZS512XPH-qq-e-d-224k,ZS512XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-178-12K/ID65-178-12K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み,,250000,202500
ホンダ,シビック,EF9,,ソフトタイプ,,166500,,259510,ZS501XPS-qq-e-244k,ZS501XPS-qq-e-d-244k,ZS501XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-9K/ID60-178-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,シビック,EF9,,ハードタイプ,,166500,,259511,ZS501XPH-qq-e-245k,ZS501XPH-qq-e-d-245k,ZS501XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-11K/ID60-178-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,シビック,EG6/EG9,,ソフトタイプ,,166500,,259513,ZS502XPS-qq-e-247k,ZS502XPS-qq-e-d-247k,ZS502XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-10K/ID60-178-7K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,シビック,EG6/EG9,,ハードタイプ,,166500,,259514,ZS502XPH-qq-e-248k,ZS502XPH-qq-e-d-248k,ZS502XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-12K/ID60-178-9K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,シビック,EK4/EK9,,ソフトタイプ,,166500,,259516,ZS503XPS-qq-e-250k,ZS503XPS-qq-e-d-250k,ZS503XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-12K/ID60-178-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,シビック,EK4/EK9,,ハードタイプ,,166500,,259517,ZS503XPH-qq-e-251k,ZS503XPH-qq-e-d-251k,ZS503XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-14K/ID60-178-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,185000,153750
ホンダ,シビック,EP3,,ソフトタイプ,,232200,,259519,ZS504XPS-qq-e-253k,ZS504XPS-qq-e-d-253k,ZS504XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-178-10K+1.0K/ID65-178-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み,,258000,208500
ホンダ,シビック,EP3,,ハードタイプ,,232200,,259520,ZS504XPH-qq-e-254k,ZS504XPH-qq-e-d-254k,ZS504XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-178-12K+1.0K/ID65-178-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み,,258000,208500
ホンダ,シビック,FD2,,ソフトタイプ,,225000,,259522,ZS505XPS-qq-e-256k,ZS505XPS-qq-e-d-256k,ZS505XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-178-12K/ID65-125-12K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:専用純正ブッシュが付属,,250000,202500
ホンダ,シビック,FD2,,ハードタイプ,,225000,,259523,ZS505XPH-qq-e-257k,ZS505XPH-qq-e-d-257k,ZS505XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-178-14K/ID65-125-14K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:専用純正ブッシュが付属,,250000,202500
ホンダ,フィット,GE8,,ソフトタイプ,,211500,,259535,ZS582XPS-qq-e-269k,ZS582XPS-qq-e-d-269k,ZS582XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-5K/ID60-152-3K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:専用ブッシュが付属<br>オプションにてフロント専用ピロアッパーマウント仕様が可能(ご希望の場合はご購入前にお問い合わせください),,235000,191250
ホンダ,フィット,GE8,,ハードタイプ,,211500,,259536,ZS582XPH-qq-e-270k,ZS582XPH-qq-e-d-270k,ZS582XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID60-203-7K/ID60-152-5K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:専用ブッシュが付属<br>オプションにてフロント専用ピロアッパーマウント仕様が可能(ご希望の場合はご購入前にお問い合わせください),,235000,191250
ホンダ,フィット,GK5,,ソフトタイプ,,232200,,259537,ZS583XPS-qq-e-271k,ZS583XPS-qq-e-d-271k,ZS583XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID65-203-5K/ID65-178-3KT,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:専用ブッシュが付属<br>オプションにてフロント専用ピロアッパーマウント仕様が可能(ご希望の場合はご購入前にお問い合わせください),,258000,208500
ホンダ,フィット,GK5,,ハードタイプ,,232200,,259538,ZS583XPH-qq-e-272k,ZS583XPH-qq-e-d-272k,ZS583XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,,ID65-203-6K/ID65-178-4KT,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,フロントアッパーマウント:純正サポートを再使用(ベアリング付属)<br>リアアッパーマウント:専用ブッシュが付属<br>オプションにてフロント専用ピロアッパーマウント仕様が可能(ご希望の場合はご購入前にお問い合わせください),,258000,208500
マツダ,RX-7,FC3S,,ソフトタイプ,,199800,,259541,ZS301XPS-qq-e-275k,ZS301XPS-qq-e-d-275k,ZS301XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/アルミリジット,ID60-178-8K/ID60-203-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,222000,181500
マツダ,RX-7,FC3S,,ハードタイプ,,199800,,259542,ZS301XPH-qq-e-276k,ZS301XPH-qq-e-d-276k,ZS301XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/アルミリジット,ID60-178-10K/ID60-203-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,222000,181500
マツダ,RX-7,FD3S,,ソフトタイプ,,169200,,259544,ZS302XPS-qq-e-278k,ZS302XPS-qq-e-d-278k,ZS302XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-9K/ID60-178-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
マツダ,RX-7,FD3S,,ハードタイプ,,169200,,259545,ZS302XPH-qq-e-279k,ZS302XPH-qq-e-d-279k,ZS302XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-11K/ID60-178-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,188000,156000
マツダ,RX-8,SE3P,,ソフトタイプ,,216000,,259551,ZS303XPS-qq-e-285k,ZS303XPS-qq-e-d-285k,ZS303XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/-,ID60-178-8K/ID70-203-6K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み<br>リアは専用減衰力調整ケーブルが付属,,240000,195000
マツダ,RX-8,SE3P,,ハードタイプ,,216000,,259552,ZS303XPH-qq-e-286k,ZS303XPH-qq-e-d-286k,ZS303XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/-,ID60-178-10K/ID70-203-8K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正アッパーマウント組込済み<br>リアは専用減衰力調整ケーブルが付属,,240000,195000
マツダ,デミオ,DE5FS,,ソフトタイプ,,225000,,259575,ZS341XPS-qq-e-309k,ZS341XPS-qq-e-d-309k,ZS341XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-5K/ID60-178-3K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正を再使用,,250000,202500
マツダ,デミオ,DE5FS,,ハードタイプ,,225000,,259576,ZS341XPH-qq-e-310k,ZS341XPH-qq-e-d-310k,ZS341XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-203-7K/ID60-178-5K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正を再使用,,250000,202500
マツダ,デミオ,DJ5FS/DJLFS,,ソフトタイプ,,256500,,259577,ZS342XPS-qq-e-311k,ZS342XPS-qq-e-d-311k,ZS342XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID65-203-5K/ID65-178-3K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正を再使用,,285000,228750
マツダ,デミオ,DJ5FS/DJLFS,,ハードタイプ,,256500,,259578,ZS342XPH-qq-e-312k,ZS342XPH-qq-e-d-312k,ZS342XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID65-203-6K/ID65-178-4K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正を再使用,,285000,228750
マツダ,マツダスピードアクセラ,BK3P,,ソフトタイプ,,252000,,259539,ZS321XPS-qq-e-273k,ZS321XPS-qq-e-d-273k,ZS321XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-152-10K/ID65-125-10K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正を再使用,,280000,225000
マツダ,マツダスピードアクセラ,BK3P,,ハードタイプ,,252000,,259540,ZS321XPH-qq-e-274k,ZS321XPH-qq-e-d-274k,ZS321XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,調整式ピロ/-,ID60-152-12K/ID65-125-12K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,リアアッパーマウント:純正を再使用,,280000,225000
マツダ,ロードスター,NA/NB,,ソフトタイプ,,171000,,259558,ZS311XPS-qq-e-292k,ZS311XPS-qq-e-d-292k,ZS311XPS,ENDLESS,ZEAL FUNCTION Xプラス ソフトタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-8K/ID60-178-7K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,190000,157500
マツダ,ロードスター,NA/NB,,ハードタイプ,,171000,,259559,ZS311XPH-qq-e-293k,ZS311XPH-qq-e-d-293k,ZS311XPH,ENDLESS,ZEAL FUNCTION Xプラス ハードタイプ,ZEAL FUNCTION Xプラス,X COILS,アルミリジット/アルミリジット,ID60-178-10K/ID60-178-9K,全長調整式<br>減衰20段調整<br>オーバーホールOK<br>単筒正立式(ストラットタイプは単筒倒立式)<br>スチールシェルケース,,,190000,157500
