自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
VOLKSWAGEN,ゴルフ7,DBA-AUCJZ,13～UP,リア:トーションビーム(マルチリンク不可)<br>フロントストラット外径:50mm<br>電子制御ショック非対応,105766,,247820,SS-VO20-6-qq-e-f1-610,SS-VO20-6-qq-e-d-610,SS-VO20-6,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ゴルフ7,DBA-AUCJZ,13～UP,リア:トーションビーム(マルチリンク不可)<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,247273,SS-VO20-7-qq-e-f1-611,SS-VO20-7-qq-e-d-611,SS-VO20-7,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ゴルフ7,DBA-AUCPT,13～UP,リア:マルチリンク(トーションビーム不可)<br>フロントストラット外径:50mm<br>電子制御ショック非対応,105766,,247819,SS-VO20-1-qq-e-f1-612,SS-VO20-1-qq-e-d-612,SS-VO20-1,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ゴルフ7,DBA-AUCPT,13～UP,リア:マルチリンク(トーションビーム不可)<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246969,SS-VO20-2-qq-e-f1-613,SS-VO20-2-qq-e-d-613,SS-VO20-2,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ゴルフ7 GTI,ABA-AUCHH,13～UP,フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246399,SS-VO20-5-qq-e-f1-609,SS-VO20-5-qq-e-d-609,SS-VO20-5,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ザ・ビートル,16C,12～UP,リア:マルチリンク(トーションビーム不可)<br>フロントストラット外径:50mm<br>電子制御ショック非対応,105766,,246395,SS-VO02-3-qq-e-f1-616,SS-VO02-3-qq-e-d-616,SS-VO02-3,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ザ・ビートル,16C,12～UP,リア:マルチリンク(トーションビーム不可)<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,247816,SS-VO02-4-qq-e-f1-617,SS-VO02-4-qq-e-d-617,SS-VO02-4,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ザ・ビートル,ABA-16CBZ/DBA-16CBZ/ABA-16CPL/DBA-16CPL,12～UP,リア:トーションビーム(マルチリンク不可)<br>フロントストラット外径:50mm<br>カブリオレ不可<br>電子制御ショック非対応,105766,,246961,SS-VO02-1-qq-e-f1-614,SS-VO02-1-qq-e-d-614,SS-VO02-1,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,現車確認必要,リア装着後減衰力調整不可,138000,2000,144700
VOLKSWAGEN,ザ・ビートル,ABA-16CBZ/DBA-16CBZ/ABA-16CPL/DBA-16CPL,12～UP,リア:トーションビーム(マルチリンク不可)<br>フロントストラット外径:55mm<br>カブリオレ不可<br>電子制御ショック非対応,105766,,247577,SS-VO02-2-qq-e-f1-615,SS-VO02-2-qq-e-d-615,SS-VO02-2,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ジェッタ,ABA-1KAXX/GH-1KAXX/ABA-1KBLG/GH-1KBLG/ABA-1KBLX/GH-1KBLX/ABA-1KCAV/GH-1KCAV,05～11,2WD<br>ストラット外径:50mm,105766,,246972,SS-VO24-qq-e-f1-622,出さない,SS-VO24,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,ジェッタ,ABA-1KAXX/GH-1KAXX/ABA-1KBLG/GH-1KBLG/ABA-1KBLX/GH-1KBLX/ABA-1KCAV/GH-1KCAV,05～11,2WD<br>フロントストラット外径:55mm,105766,,246973,SS-VO25-qq-e-f1-623,出さない,SS-VO25,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,ジェッタ,E-16RV/Q-16RV/E-16MF/Q-16MF,88～92,2WD,120613,,246971,SS-VO21-qq-e-f1-621,出さない,SS-VO21,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,出さない
VOLKSWAGEN,シロッコ,ABA-13CAV/ABA-13CAW/ABA-13CCZ/ABA-13CTH/DBA-13CAV/DBA-13CAW/DBA-13CCZ/DBA-13CTH,08～14,フロントストラット外径:50mm<br>電子制御ショック非対応,105766,,246709,SS-VO44-qq-e-f1-618,SS-VO44-qq-e-d-618,SS-VO44,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,リア装着後減衰力調整不可,138000,2000,144700
VOLKSWAGEN,シロッコ,ABA-13CAV/ABA-13CAW/ABA-13CCZ/ABA-13CTH/DBA-13CAV/DBA-13CAW/DBA-13CCZ/DBA-13CTH,08～14,フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246711,SS-VO45-qq-e-f1-619,SS-VO45-qq-e-d-619,SS-VO45,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,シロッコR,ABA-13CDL,08～14,フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246710,SS-VO45-A-qq-e-f1-620,SS-VO45-A-qq-e-d-620,SS-VO45-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
VOLKSWAGEN,ティグアン,ABA-5NCCZ/ABA-5NCAW,07～16,4WD(2WD不可)<br>フロントストラット外径:55mm,105766,,247590,SS-VO48-qq-e-f1-624,出さない,SS-VO48,XYZ,SSタイプ車高調,ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,出さない
VOLKSWAGEN,トゥーラン,ABA-1TAXW/ABA-1TBAG/ABA-1TBLG/ABA-1TBLP/ABA-1TBLX/ABA-1TBMY/ABA-1TCAV/GH-1TAXW/GH-1TBAG/GH-1TBLG/GH-1TBLP/GH-1TBLX/GH-1TBMY/GH-1TCAV,04～10,フロントストラット外径:55mm<br>電子制御ショック非対応 ,105766,,247824,SS-VO46-qq-e-f1-625,出さない,SS-VO46,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,トゥーラン,DBA-1TCZD,16～UP,フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246712,SS-VO46-1-qq-e-f1-236k,出さない,SS-VO46-1,XYZ,SSタイプ車高調,固定式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,ニュービートル,ABA-9CAQY/ABA-9CAWU/ABA-9CAXJ/ABA-9CAZJ/ABA-9CBFS/GF-9CAQY/GF-9CAWU/GF-9CAXJ/GF-9CAZJ/GF-9CBFS/GH-9CAQY/GH-9CAWU/GH-9CAXJ/GH-9CAZJ/GH-9CBFS,98～10,フロントストラット外径:50mm,105766,,246394,SS-VO01-qq-e-f1-626,SS-VO01-qq-e-d-626,SS-VO01,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,ニュービートル カブリオレ,ABA-1YAZJ/GH-1YAZJ,03～10,フロントストラット外径:50mm,105766,,247270,SS-VO02-qq-e-f1-627,SS-VO02-qq-e-d-627,SS-VO02,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,144700
VOLKSWAGEN,パサート,E-319A,89～93,2WD,120613,,246401,SS-VO27-qq-e-f1-628,出さない,SS-VO27,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,出さない
VOLKSWAGEN,パサートCC セダン 3CC,ABA-3CBWSC,08～12,4WD<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,247589,SS-VO34-qq-e-f1-636,出さない,SS-VO34,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,パサートCCセダン,ABA-3CCAWC/ABA-3CCCZC,08～12,2WD<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246707,SS-VO33-qq-e-f1-635,出さない,SS-VO33,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,パサートヴァリアント,ABA-3CAXX/ABA-3CBVY/ABA-3CBZB/ABA-3CCAW/ABA-3CCDA/GH-3CAXX/GH-3CBVY/GH-3CBZB/GH-3CCAW/GH-3CCDA,06～11,2WD<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246976,SS-VO32-qq-e-f1-633,出さない,SS-VO32,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,パサートヴァリアント,DBA-3CCAX,11～15,2WD<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,247588,SS-VO32-A-qq-e-f1-634,出さない,SS-VO32-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,パサートセダン,ABA-3CAXX/ABA-3CBVY/ABA-3CBZB/ABA-3CCAW/GH-3CAXX/GH-3CBVY/GH-3CBZB/GH-3CCAW,05～10,2WD<br>ストラット外径:55mm<br>電子制御ショック非対応,105766,,246975,SS-VO30-qq-e-f1-630,出さない,SS-VO30,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,パサートセダン,ABA-3CAXZF/GH-3CAXZF,06～10,4WD<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,247276,SS-VO31-qq-e-f1-632,出さない,SS-VO31,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,パサートセダン,DBA-3CCAX,11～15,2WD<br>フロントストラット外径:55mm<br>電子制御ショック非対応,105766,,246974,SS-VO30-A-qq-e-f1-631,出さない,SS-VO30-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
VOLKSWAGEN,パサートセダン,E-3BADR/E-3BAEB/E-3BAMX/E-3BAPU/E-3BAZM/E-3BAZX/GF-3BADR/GF-3BAEB/GF-3BAMX/GF-3BAPU/GF-3BAZM/GF-3BAZX/GH-3BADR/GH-3BAEB/GH-3BAMX/GH-3BAPU/GH-3BAZM/GH-3BAZX,98～05,2WD<br>レベライザー付車不可,105766,,247274,SS-VO28-qq-e-f1-629,出さない,SS-VO28,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,12K/10K,ダウン量<br>最大約55～65mm,フルタップ式車高調<br>減衰力30段,,装着後減衰力調整不可,138000,2000,出さない
VOLKSWAGEN,パサートワゴン,E-3BADR/E-3BAEB/E-3BAMX/E-3BAPT/E-3BAPU/E-3BAZM/E-3BAZX/GF-3BADR/GF-3BAEB/GF-3BAMX/GF-3BAPT/GF-3BAPU/GF-3BAZM/GF-3BAZX/GH-3BADR/GH-3BAEB/GH-3BAMX/GH-3BAPT/GH-3BAPU/GH-3BAZM/GH-3BAZX,98～05,2WD<br>レベライザー付車不可,105766,,247275,SS-VO29-qq-e-f1-637,SS-VO29-qq-e-d-637,SS-VO29,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,12K/10K,ダウン量<br>最大約55～65mm,フルタップ式車高調<br>減衰力30段,,装着後減衰力調整不可,138000,2000,144700
VOLKSWAGEN,ボーラ,GF-1JAGZ/GH-1JAGZ/GF-1JAPK/GH-1JAPK/GF-1JAQN/GH-1JAQN/GF-1JAZJ/GH-1JAZJ,98～06,2WD<br>フロントストラット外径:50mm,105766,,246962,SS-VO03-qq-e-f1-638,出さない,SS-VO03,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,現車確認必要,リア装着後減衰力調整不可,138000,2000,出さない
VOLKSWAGEN,ボーラ,GF-1JAUEF/GH-1JAUEF/GF-1JBDEF/GH-1JBDEF,98～06,4WD<br>ストラット外径:50mm,105766,,247271,SS-VO04-qq-e-f1-639,出さない,SS-VO04,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/10K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,ポロ,6N1,94～99,GTI不可,113190,,246402,SS-VO36-qq-e-f1-640,出さない,SS-VO36,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/6K,,フルタップ式車高調<br>減衰力30段,フロントアッパーマウントサイズ・形状要確認,,148000,2000,出さない
VOLKSWAGEN,ポロ,6N2,99～01,フロントストラット外径:50mm<br>GTI不可,113190,,246708,SS-VO37-qq-e-f1-642,出さない,SS-VO37,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/4K,,フルタップ式車高調<br>減衰力30段<br>フロント:差込式/リア:別体式,フロントアッパーマウントサイズ・形状要確認,,148000,2000,出さない
VOLKSWAGEN,ポロ,ABA-6RCGG/DBA-6RCGG/ABA-6RCAV/DBA-6RCAV/ABA-6RCTH/DBA-6RCTH/ABA-6RCBZ/DBA-6RCBZ/ABA-6RCJZ/DBA-6RCJZ/ABA-6RCPT/DBA-6RCPT,09～17,,105766,,247823,SS-VO43-qq-e-f1-643,出さない,SS-VO43,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,装着後減衰力調整不可,138000,2000,出さない
VOLKSWAGEN,ポロ,GH-9NBBY,02～09,フロントアッパーボルト間:104mm,105766,,247822,SS-VO41-qq-e-f1-646,出さない,SS-VO41,XYZ,SSタイプ車高調,固定式ピロアッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,ポロ,GH-9NBBY,02～09,フロントアッパーボルト間:110mm,105766,,246403,SS-VO40-qq-e-f1-647,出さない,SS-VO40,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,現車確認必要,,138000,2000,出さない
VOLKSWAGEN,ポロ 6N2,E-6NAEE/GF-6NAEE/E-6NAHS/GF-6NAHS/E-6NAHW/GF-6NAHW,99～01,フロントアッパーボルト間:104mm<br>GTI不可,113190,,246977,SS-VO39-qq-e-f1-641,出さない,SS-VO39,XYZ,SSタイプ車高調,固定式ピロアッパー/純正アッパー,7K/5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
VOLKSWAGEN,ルポ,GF-6XAUA/GH-6XAUA/GF-6XBBY/GH-6XBBY,99～04,2WD<br>3L TDI/GTI不可,113190,,246400,SS-VO26-qq-e-f1-648,SS-VO26-qq-e-d-648,SS-VO26,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
VOLVO,C30,MB42/MB52,07～13,,105766,,247576,SS-VL02-qq-e-f1-575,出さない,SS-VL02,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
VOLVO,C70,MB52,05～13,,105766,,246393,SS-VL03-qq-e-f1-576,出さない,SS-VL03,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
VOLVO,S40,4B,97～04,,113190,,246701,SS-VL04-qq-e-f1-577,出さない,SS-VL04,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
VOLVO,S40,MB42,04～12,,105766,,247268,SS-VL05-qq-e-f1-578,出さない,SS-VL05,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
VOLVO,S60/V60,FB41/FB42,11～18,2WD,105766,,246960,SS-VL09-qq-e-f1-235k,出さない,SS-VL09,XYZ,SSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,10K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
VOLVO,V40,MB41/MB42/MD42,13～UP,2WD,105766,,247269,SS-VL08-qq-e-f1-234k,出さない,SS-VL08,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
VOLVO,V40,,97～04,,113190,,246702,SS-VL06-qq-e-f1-579,出さない,SS-VL06,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
VOLVO,V50,,04～13,,105766,,246703,SS-VL07-qq-e-f1-580,出さない,SS-VL07,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
スズキ,SX4,YA11S/YB11S/YA41S/YB41S,H18～H26,,95506,,247563,SS-SZ08-qq-e-f1-310,SS-SZ08-qq-e-d-310,SS-SZ08,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,5K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
スズキ,スイフト,ZC11S/ZC21S/ZC31S/ZC71S,H16～H22,スイフトスポーツ可,95506,,247562,SS-SZ06-qq-e-f1-311,SS-SZ06-qq-e-d-311,SS-SZ06,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,5K/4K,ダウン量(ノーマル比)<br>最大約50～60mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
スズキ,スイフト,ZC32S/ZC72S,H22～H29,,95506,,246942,SS-SZ07-qq-e-f1-312,SS-SZ07-qq-e-d-312,SS-SZ07,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,5K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
スズキ,スプラッシュ,XB32S,H20～H26,,95506,,246941,SS-SZ06-A-qq-e-f1-313,SS-SZ06-A-qq-e-d-313,SS-SZ06-A,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,5K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
スバル,BRZ,ZC6,H24～UP,,95506,,246687,SS-SU00-qq-e-f1-289,SS-SU00-qq-e-d-289,SS-SU00,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/6K,車高調整範囲<br>F:約+20～-60mm/R:約+20～-50mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
スバル,WRX STI/WRX S4,VAB/VAG,H26～UP,,95506,,247248,SS-SU19-qq-e-f1-290,SS-SU19-qq-e-d-290,SS-SU19,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,XV,GP7,H24～H29,,95506,,247561,SS-SU20-qq-e-f1-228k,SS-SU20-qq-e-d-228k,SS-SU20,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,XV,GT3/GT7,H29～UP,,102707,,246940,SS-SU21-qq-e-f1-229k,SS-SU21-qq-e-d-229k,SS-SU21,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,インプレッサ,GC8/GF8,H5～H13,WRX,102707,,247242,SS-SU04-qq-e-f1-292,SS-SU04-qq-e-d-292,SS-SU04,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,インプレッサ,GDA,H12～H19,WRX A-G,95506,,247559,SS-SU05-qq-e-f1-293,SS-SU05-qq-e-d-293,SS-SU05,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,インプレッサ,GDB,H12～H16,WRX(PCD:5x100),102707,,246938,SS-SU11-qq-e-f1-291,SS-SU11-qq-e-d-291,SS-SU11,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,インプレッサ,GDB,H16～H19,STI(PCD:5x114.3),95506,,247243,SS-SU05-1-qq-e-f1-225k,SS-SU05-1-qq-e-d-225k,SS-SU05-1,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,インプレッサ,GH2/GH3/GH6/GH7/GH8,H19～H26,,95506,,247244,SS-SU06-qq-e-f1-296,SS-SU06-qq-e-d-296,SS-SU06,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,インプレッサ,GRB,H19～H26,STI,95506,,246937,SS-SU10-qq-e-f1-295,SS-SU10-qq-e-d-295,SS-SU10,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,インプレッサアネシス,GE2/GE3/GE6/GE7,H20～H24,,95506,,247560,SS-SU06-A-qq-e-f1-297,SS-SU06-A-qq-e-d-297,SS-SU06-A,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,デックス,M401F,H20～H24,2WD,102707,,246882,SS-DI01-B-qq-e-f1-298,SS-DI01-B-qq-e-d-298,SS-DI01-B,XYZ,SSタイプ車高調,固定式ピロアッパー/純正アッパー,5K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,121900
スバル,トレジア,NCP120X/NSP120X,H22～H28,2WD,95506,,247572,SS-TO63-G-qq-e-f1-299,SS-TO63-G-qq-e-d-299,SS-TO63-G,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,フォレスター,SF5,H9～H14,,102707,,247805,SS-SU01-qq-e-f1-300,SS-SU01-qq-e-d-300,SS-SU01,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,フォレスター,SG5,H14～H19,,95506,,247806,SS-SU02-qq-e-f1-301,SS-SU02-qq-e-d-301,SS-SU02,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,フォレスター,SH5/SH9/SHJ,H19～H24,,95506,,246936,SS-SU03-qq-e-f1-302,SS-SU03-qq-e-d-302,SS-SU03,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,フォレスター,SJ5/SJG,H24～UP,,95506,,246688,SS-SU03-1-qq-e-f1-224k,SS-SU03-1-qq-e-d-224k,SS-SU03-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,レヴォーグ,VM4/VMG,H26～UP,,95506,,246364,SS-SU19-A-qq-e-f1-227k,SS-SU19-A-qq-e-d-227k,SS-SU19-A,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,レガシィ,BC5,H1～H5,,102707,,246939,SS-SU13-qq-e-f1-303,SS-SU13-qq-e-d-303,SS-SU13,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,レガシィ,BG3/BG5/BG7/BG9/BD5,H5～H10,,102707,,247245,SS-SU14-qq-e-f1-304,SS-SU14-qq-e-d-304,SS-SU14,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,レガシィB4,BE5/BE9/BEE,H10～H15,,102707,,247246,SS-SU15-qq-e-f1-306,SS-SU15-qq-e-d-306,SS-SU15,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,レガシィB4,BL5/BL9/BLE,H15～H21,,95506,,246361,SS-SU16-qq-e-f1-305,SS-SU16-qq-e-d-305,SS-SU16,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,レガシィB4/アウトバック,BN9/BS9,H26～UP,,102707,,246362,SS-SU17-1-qq-e-f1-226k,SS-SU17-1-qq-e-d-226k,SS-SU17-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
スバル,レガシィB4/レガシィツーリングワゴン,BM#/BR#,H21～H26,,95506,,246363,SS-SU17-qq-e-f1-307,SS-SU17-qq-e-d-307,SS-SU17,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
スバル,レガシィツーリングワゴン,BH5/BH9/BHE,H10～H15,,102707,,246360,SS-SU15-A-qq-e-f1-308,SS-SU15-A-qq-e-d-308,SS-SU15-A,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,最大ダウン量(ノーマル比)<br>約60～70mm,フルタップ式車高調<br>減衰力30段,,,138000,2000,124900
